blast_temp,coke_rate,pci_rate,oxygen_enrichment,air_flow,burden_iron_ore,moisture,hot_metal_output,fuel_consumption,thermal_efficiency
951.1572371061875,478.88096354461595,184.79953818574148,3.6733354564091205,3541.2878839635314,70.64941815767794,2.4242691964765792,2754.1758786722053,492.7073244590249,49.924469030084545
919.5154778955839,369.0026511863109,169.58987300325043,5.0037591934532735,3162.4592696133454,71.28833175559495,4.155655851863468,2754.2870842894617,442.5888979708759,55.27856787541177
1184.665661176,336.17006573318366,245.80079944473056,2.4054915902126366,4985.163590975527,72.01166393974272,1.9347617953014544,2904.870732051739,434.0013908488463,80.26372974239624
1189.6896099223677,323.08596048876274,191.27909090446997,3.111411104358849,3312.4030158611986,63.32510660699401,3.5568073175598394,2862.2096889863324,411.64633798186765,68.4466408361759
1142.5192044349383,508.8866327634419,152.42595581302282,3.1052764338634145,4976.841987926962,67.59474809643298,1.9427301383035398,2826.102188462354,509.4834265139291,74.20247771552616
991.3841307520112,401.96248913041984,117.11436773319001,3.728075710378024,4954.559865132895,72.34388454233934,3.854641132448615,2788.495247352027,422.7468768018583,59.14702018049216
929.3016342019151,517.4300314586285,122.68702431024019,5.92147496376874,4587.636207816079,79.3963772926757,4.4947121382429955,2746.2093394877143,480.89786154581645,53.35716676679647
1105.2699079536471,319.6069022396827,133.79753949268525,2.2700101867352878,4318.845924163995,74.55262275399377,1.5072071965070402,2861.4523407496963,374.64676384562904,71.04824774534205
1032.0457481218805,394.5871013491831,137.6449992010447,4.0748039775223805,4155.614100502169,78.45207514187916,4.466382754382014,2778.843789702425,406.5328101755894,62.80890557885422
936.6114704534336,461.8473877126012,227.5924086761707,2.717458728048842,4732.203090755669,75.24424116628354,3.3743010176571917,2743.1776148223125,499.110321561508,61.40176045016362
1048.553073033381,537.2169494516891,184.18341824237874,5.8827061816389765,3578.879043238976,71.83433937784801,1.508441963468096,2790.201835436565,552.9838412724081,58.26191362205699
910.3165563345656,395.62575087962097,178.50863670615496,2.453214018909857,3935.362424969754,63.84046738272689,2.710167421438848,2751.187926424299,460.2716940950553,51.59844539415577
1172.7961206236346,487.76741293110274,117.21533078038263,3.614404009446365,4238.779938733003,73.33371303785026,1.6434411739403916,2856.3887077564996,492.92579615507566,66.79405034827948
977.6339944800051,565.7933244708561,229.02095400241524,4.951539939338424,3822.3809517389823,72.46759131919814,3.801391555466278,2703.66163727273,566.2888382498359,48.862428165082505
1098.7566853061946,484.7589564546914,208.42214548127257,4.818217712109782,3854.972908180536,72.04938340914532,4.035472537671799,2798.388217661198,531.4817573390535,58.52454324789968
993.5133228268232,369.8878424260901,110.15025428500024,3.690914547575729,3660.569335004169,69.79571735976481,1.4231860810911958,2790.904273902719,404.7718266925686,62.182666742957444
1056.0204063533433,307.3202344669614,206.1752645844653,3.386096671810873,4128.463633369072,70.57313207978551,3.0245594107785774,2851.1192586553084,424.8379299558483,68.34114726704978
1064.0130838029838,561.0296621702789,181.5307326013969,3.5904495142114823,4701.149056030232,66.68885054236208,4.258500224103669,2764.5895205509296,538.8152621376265,62.13348198133793
955.4563366576581,306.3808232551161,112.25880186201674,3.057105052634557,3403.0567560126256,70.38625385284607,4.744652166203986,2815.1774449719487,384.6722384853438,50.981266528037196
1190.8753883293675,562.4105018052599,168.74509622929847,2.8213317548271992,4868.866077506883,63.951118113569564,3.05407146696708,2838.2593299564437,553.1541906204534,66.97601084038125
1132.5398470083344,458.6811402081636,172.70444306950705,3.93215879023556,4378.175307496459,76.10348794720754,4.801116894445628,2838.3253249889663,472.99041751373386,62.30771529008415
1181.8496824692568,581.7203095538689,124.86618102449137,3.0741350242704293,4646.54642536006,63.71553909397416,3.1427558818241192,2816.4302189732775,530.6149675401596,69.60541239169707
1168.4482051282946,539.6349707320996,241.85472205004234,3.1498466595890005,4112.381385260023,61.69932579778933,2.576761978399632,2785.7834143285077,573.7881213524106,62.53327419637541
1079.3699936433254,599.3802331600012,227.4963057220993,4.627024253898228,4559.033402848127,68.72492052714315,4.392812514211582,2754.588411043253,579.1403686975925,57.46951096669618
1176.562270506935,405.213544635513,200.35335059936625,5.874149326799569,3032.4007946789343,73.16614879012124,2.9719308418323562,2844.8575263389125,446.6637547631341,65.43364677974702
926.5477506155759,530.1564866793381,169.34433415009107,4.4145488022375,4636.76084955907,68.75433649867082,2.887610042258092,2715.5321236797854,550.8708935773918,54.062628832576934
958.7948587257436,420.57927408277266,161.76483123767628,2.307917868259865,3080.277718170733,65.53508263902617,2.961249957639313,2756.2101593524135,458.8743966893249,55.83681934682096
913.5681866731614,443.96268609117266,197.64602007264313,2.302334455416268,4779.826752725725,71.16342367780882,4.3871400074789815,2718.3544931642878,480.5965619593954,54.141241383290364
997.5990992289793,488.251638965511,181.81478041103583,5.805692883382264,4983.9254944772865,66.940046708244,4.327766166752209,2721.6969603711455,510.3229122144442,58.867796327201106
1016.6031869068446,562.1031342559016,109.34096588228284,3.1891631612293345,3588.1349243535556,78.65735380253267,2.614079969760845,2742.1603145466242,514.062863788199,46.954697933239544
981.4047095321688,595.2250407597885,176.87539731554975,2.3682679443299017,3420.6371125715873,78.45290279207144,2.3331994394821,2728.235900767566,557.7485653952366,49.185644889103564
1148.6212527455789,530.4820241593554,220.96054258492592,4.396178348601526,4530.726727716081,70.0474363994419,2.967712096156517,2779.066504088713,540.0017094748329,64.81430304992352
1007.0259980080768,425.3300346502001,168.88598163954373,4.494595113161065,3506.0526818405065,66.55767988036517,3.291090038948436,2782.9265071995974,438.4079231421046,53.11418852551467
984.2803529062143,426.40710068312103,107.79348663314026,4.594019280474752,4731.124766344406,74.74264827913278,1.9533488425119878,2824.2680611733526,425.34919954830417,66.53898372768148
1062.8088249474745,521.2746904766675,217.94172990760495,3.069608111430165,3205.6851843149534,60.73425886966133,4.175820338862362,2787.310802527223,548.7692538159596,56.31772025053539
942.2772674924288,371.6331437304907,130.20456732039617,2.0604427368579,3251.9103927587166,69.49538012087302,2.9459310629296915,2809.235096924009,418.6175640682107,52.60974915400306
1140.659094226212,333.1422339394184,138.7931252332058,5.860061477817887,4958.303110201231,66.72646788540666,2.3361821936798384,2879.624516558407,356.9245825837017,79.67675828142917
922.3651931039312,406.38664729223296,124.70595301484438,3.00357218276441,4347.677796540009,78.4107177020511,1.4272839718559625,2789.48911524944,454.2011710054768,59.48460147679461
1196.0660809801552,386.1716974962245,149.53225973072463,4.7041051522101895,4693.774448857906,60.24006054545365,1.9553806416144277,2860.020951235802,419.8578760149748,72.19958952897764
1131.6734307889972,388.892436136797,213.51272585329525,4.826519479514838,3648.658754703036,71.05629751436697,4.797124687023935,2825.5953430217287,478.67451788725475,61.98489744569112
959.6147044602517,370.082325314973,177.90787892559058,4.440029668317942,4352.967499041209,74.81327162133252,2.2203987472781064,2730.286925372024,424.37001909273727,63.76091182787414
901.6566351370807,312.62795689090854,130.73219112260688,3.251629576854593,4188.483654617195,69.70035975048083,1.6754371574681413,2805.923691642748,365.1256868208855,59.76664099111122
1144.6384285364502,305.3621804200241,231.67451172280613,3.084385015056263,4206.300240245894,61.70806060325443,2.842691166619973,2898.088920131756,413.42686326424825,70.94223206476028
1112.0572031542852,596.3167169208095,231.93727824272938,4.3906731308108125,4365.064919075443,79.44922780055805,2.2283509734409948,2763.0883017378146,579.2410047354086,59.62038795213272
1118.7021504122963,428.3319401207587,230.58676375690104,5.4643825344467665,4150.718346258197,70.36020862752196,1.1406370010847766,2821.2743026714247,464.954029967294,69.5778349764238
1131.3811040057838,415.2979941479045,135.81943170723088,5.786934915693582,3858.124738605332,72.28372488638023,2.292580869117669,2828.159821010695,461.45099612943176,64.84675800438468
922.2133955202271,503.89418480792096,167.6859016271482,2.4236232176150305,3551.8453887610935,64.73219565415015,3.1764344957578743,2731.5720929714876,504.902284785379,49.115435987587034
1007.5397185632818,365.47616635951925,247.74844842113126,2.6193144503908794,4537.162661826404,69.66996170213608,3.2068494880798677,2817.571540408778,423.9490051975054,67.25205845075222
934.7607178575389,584.9883551850676,215.80187144649855,5.778945035132319,3452.5448600063723,68.58298983916643,2.426235684707555,2668.7022596274924,601.1261170242192,48.121268584149185
1158.931027762678,535.9035043246656,104.07511318383398,4.94614091333917,4384.708612308828,61.49791684003967,2.7892110250104025,2826.090665297917,486.1089004961322,61.915249869386656
1086.9894380482674,326.8233006936779,109.78068868907381,5.531975299319092,3466.665645298653,62.12320707094934,4.862071672939066,2841.2804542600466,371.7164646389905,61.201211102765626
999.2694074557947,425.2742327354785,169.5897065218499,2.8105305365413726,4250.660339908908,76.7494503923755,2.5093939089212465,2786.6017405512425,432.6223516281018,62.68610843599739
919.067505085807,563.7354922686494,236.383030879234,4.350343484437607,4494.156534258058,64.7963990441318,2.032907253039932,2711.6009749437053,593.4105428253226,54.943398455995904
993.2946965146987,583.4196066874231,180.80526969290713,4.804558377669895,3437.4277778130786,63.89916542997261,1.9738681762670405,2725.9335029639583,546.3892121842115,52.016752809740474
997.5549966080241,440.2204533749609,174.67187620514352,4.720447541787891,3119.8866017226164,70.09822902500278,2.8310584508165366,2772.7998159477065,481.36757499733807,53.387222474934454
1118.8818535014193,484.0234167632123,115.82105499349458,3.6326067634667925,3261.947485988348,75.37494262725026,4.038080594867776,2811.381667770745,493.61836158178653,60.48006049760224
1091.267241406564,350.11018382762256,198.51701570864412,2.061579566765234,4211.993934542051,61.238930371579755,1.8239527367538928,2856.11899153805,430.8225966181433,63.492394233949746
1166.163822772898,597.350587841093,223.31547409003383,4.3317042272170525,4698.892812451471,71.53615839276512,3.8371845085630722,2800.5727130438754,574.3636709672053,66.72962384994567
1041.6644775485847,369.501510415033,157.06300112613434,3.012406156718435,3089.9936424708485,62.38420885681147,1.0845992933976651,2819.2952626173055,405.7616897711229,56.2304682789093
935.8782737814905,582.8195322405377,216.3417776387991,3.8010169845715613,4468.302518083292,60.72922101651237,2.675731911935784,2677.494519620212,558.7814587145843,50.92838297933263
1113.9734361668984,494.8939946977105,244.67149808512175,5.830324060335269,3682.637291900104,61.05487904324435,4.103460260811147,2787.5241413203953,535.6009974508063,60.37545126638285
1128.2355145850693,482.3210384636577,130.56496886915338,3.596141270569739,3957.056739839045,76.68328216416883,2.3549318230977256,2840.6995516443662,465.87765125067426,62.53614622230378
1068.3831592708489,453.80655330495256,178.4994446792112,5.359206426657707,4857.719099691131,62.35944967256123,3.254948405781598,2800.335738417218,474.1096443589803,66.93245313406194
1131.2901539863683,369.2009435153276,143.07069371268634,2.7541624229970045,3663.943009471691,60.90302728824584,1.8199169313036432,2864.8853385804236,428.33268034055556,65.98992499242652
1048.1386789093172,352.9584096016525,218.9281628550759,4.689841992100115,3930.673867878972,68.75799774285825,3.967981564504689,2851.6870641121845,451.16942093699726,52.571136090404025
1056.8198488145981,366.1458627210526,186.63900488217362,5.908027817755774,3027.364829521362,76.8798694388405,1.2091164130750385,2845.2514313854435,421.5863700379273,58.81326472243945
1028.2623055075649,355.93147864327636,195.18736263254556,2.407572403491747,3163.197440009677,65.24816752978604,4.410170579502001,2807.359284572232,471.18251635167434,55.538437875052814
907.6257380232286,533.875342070026,219.68712394238412,2.033279768908768,3517.183182269568,68.43425235051834,1.7927855456866726,2696.5913004257495,565.3712585196665,52.375638263085825
932.3674280979914,405.037577750019,159.39557089936824,3.7343311705304574,3055.704481642149,60.798450651275026,4.497592126833323,2703.896870456818,455.68350374107627,47.69418674115438
909.4287557060203,317.3528029690189,237.2635102610565,2.370501932205469,4262.750652096502,68.98157028269752,2.4101169652020693,2768.2616598234417,439.6588020307954,58.685351570696255
1090.923123379134,590.7307890422434,179.954330086921,4.993537398704925,3852.796713603245,71.55226161274267,3.8907342978979464,2760.4662688774865,599.0581237371464,63.01184319471791
994.306794322898,565.1357654890278,123.6932234253022,5.658194655394236,4096.290405456044,71.4181410750429,2.276901191144754,2752.6517583022332,503.29980987896886,52.919608436769956
1052.5712073494108,578.3256849585639,204.38486772532036,3.7360838908350353,3349.294371792659,66.6485338434873,4.62364668493859,2745.6399069548106,568.9580086175639,54.34659579396273
1172.269942177828,598.4723467939306,218.98920256573817,3.034846568621764,3591.8640588732324,66.3106636132627,1.5065485020734974,2787.3941791205684,550.1211514879541,58.0370893517041
974.7876687446625,352.1685747658462,147.514251560129,3.737613276026439,4327.64894970545,62.13247237873196,1.7140791570903948,2760.517818817362,408.5555689633187,60.60312867390228
1023.114876910689,418.8726056707976,228.57688854981294,4.893791271400004,4930.605447260799,67.33596641292537,2.972120500635209,2769.9778393281995,476.0199848047591,63.559445226720506
1126.6653415629146,527.4715427112274,235.92148821486495,2.036216646321484,3100.833547204418,61.989893377459296,1.3277537561525845,2802.1906586029013,555.7043385545778,54.9155884221795
968.6394496474868,508.8061854161377,141.53567310667134,4.357815957938788,4780.768641710532,75.33191889424103,1.7839207388070477,2786.6426493685926,482.72059353835203,68.01005104299057
923.0939729486379,346.1687719019565,247.5282209072833,4.453166739549516,4153.762402622417,79.32548595496371,4.7750655288480575,2765.8527835114646,413.74374690629065,60.72432229980067
986.9254358741305,544.7499374971853,121.10672920731376,4.550752987583742,4127.839133511247,79.40148913333414,4.905958644591548,2752.783305185175,517.6033828860263,58.626401853936216
948.3663861762013,367.33217155099817,130.3023502603735,2.968088319923509,4000.5570704155207,77.30142198750788,2.5050373173216878,2804.0842600392625,433.89481770583717,59.24957570387736
1178.909295702772,367.14528444678695,127.63372588570391,4.8562108935125075,3138.7881718083668,72.01584298679238,4.693144084055742,2855.709600194824,405.0812111074568,60.813987826758655
1142.436113869325,461.0923268680241,234.09845650118055,2.3655659453271056,3179.7537034723214,74.0173139448776,3.179298702693727,2827.5517192119446,521.0666353718607,60.99341159094126
1090.0211269531271,477.88198045251096,198.14388284874428,2.7970813458672033,4201.824011318172,65.70411605360829,2.078969863495068,2784.41463495039,477.24737338452576,65.79858296548967
1161.4381770563155,474.02586235134333,122.81564248334092,5.509880186617927,3681.9171428711165,72.61540840345242,3.8095948843223946,2853.5714412122124,477.5970952963837,62.58458647007911
1141.1016230697344,327.4460512193265,166.04851275525235,4.954892602906265,4834.536133155361,69.11299098879755,3.635607226299429,2872.0570485705593,383.3414612731255,76.81003147597237
955.9710176658108,563.2382587891141,192.2947037604703,2.054982216045381,3813.1810747189447,69.64034679553865,4.956501276434933,2722.2677007146417,545.1458453100846,51.74170238503641
1167.7676995469933,379.6800127766118,112.5196127484075,2.993505041479201,3286.562917405282,75.15553120750316,2.060189149637133,2853.8253967559467,403.6926624613559,70.55764768884724
1061.8026725746952,338.85447638484123,232.36245526110082,2.8576259319726582,4429.437667004072,65.63836711194503,3.6882380106469417,2838.4159691981386,423.394251117329,64.62914417598839
1142.2320465492187,566.6244239606931,220.54053031623027,3.0832253121478903,3586.70684288202,66.3607922338904,1.2080950201177876,2833.3568183063057,573.6740442224175,56.736913117894254
1168.827389977048,586.695449468926,175.7810160364957,2.9902390811195456,4050.940614711786,78.49283582257273,1.4545841547868776,2784.748960922503,537.2661545908026,61.8206823632068
995.4010424915591,558.6382851796352,245.06899228887556,2.250105182971383,4395.6655710103405,61.12448589701945,1.015673499804373,2725.997071313801,562.2641088983934,60.68975915018683
933.0155773583031,542.8548224174634,162.66414689126495,3.8357620663872813,4800.52822240414,69.71268596826681,4.9978427242386925,2723.651498194442,521.5730007325957,49.95203022830042
968.3805487625825,496.5725941917065,247.61654785547466,4.9309338991446605,4584.382389603352,78.25601600815723,4.209094788589911,2758.144305050231,512.8276854683783,52.49974361798136
1028.1323365878768,465.2572111827418,200.18799982054406,4.426926898869746,4352.722135745448,72.20726015636313,4.146892058934164,2766.8267932719177,519.876173124341,61.363481704955795
1145.404429776748,326.096027973423,195.20069098809122,4.691486674392319,4359.266364790287,70.92814148424264,3.038904301152719,2811.9366506773295,392.08896539773616,70.49353221431646
1158.219174976903,422.5359639212096,124.89323429436774,2.3245967141449566,4891.849288064173,64.9948835845871,2.2002683316217597,2878.3654067793864,420.19214362871827,70.69687998972405
902.0856391593572,411.8065551036942,232.28916374569658,5.805962840707149,3591.648194993072,66.86550978128896,1.6050571378507037,2757.0118401876985,468.46380315968617,57.547009010955435
1053.2241907732698,377.9261351280979,164.12345318809227,5.353967335372099,3002.224188392375,77.04096831609385,2.1386989553858546,2785.2262139485574,465.61855429209226,58.1045326745692
1025.2233009446336,517.0260341065755,124.3350108673719,5.22036127398265,3543.9091187963973,71.18436263536915,2.5038848877165565,2757.6941135571724,509.6894653960383,51.02564718932405
966.632343141219,448.76272052363123,101.89112799636385,5.29193522016707,3435.782759253488,70.2948438751356,4.025240387921176,2797.766782599558,439.6287613536269,60.804546030184476
935.9596102001049,324.3138647722944,183.9633525457574,5.730842032531045,4323.669170227997,61.991594270800576,3.1586471556126097,2813.0215446674774,419.9458283420315,59.016440319439866
1001.2845514210884,366.0549605849434,179.10994331840146,4.177015864454791,4267.423199531058,60.32056312910246,1.3099345062219308,2818.3137600253785,429.4990031367,60.06022227420018
1182.8729111737557,504.9776290978788,207.90304335537377,2.8011280714705036,4186.9227654094475,79.27370377374098,1.072116035835649,2829.291669370328,523.0793462042444,70.05214659680861
996.9608796062266,322.83925784709004,233.5387079526703,4.467134431410164,3032.4868864189075,67.53972334573683,1.4093287181362526,2806.6849169844063,429.4542260860167,57.18180937174224
1055.6371865230099,555.3620742146306,111.91098769645443,4.971525974671756,4457.556108901295,72.06426124199008,2.6419948547895173,2770.893798768198,498.56633199619637,61.139030925935224
1110.9056876685534,448.54395810419226,209.72447355105436,4.951669573416101,3647.060824970983,61.5943014637457,4.732771668196073,2832.5405253199147,496.9180989789671,63.84086712879223
1009.0888807137882,444.1759731979944,128.11179161463733,4.08579609666752,4330.111978013262,73.66228571446094,3.5496099248368864,2767.5321258661943,444.0481966719755,63.879266946545144
1191.5346248162882,477.7223353978553,228.7265579735746,2.273834877334312,4113.156857004306,78.65133417411921,4.20730359950206,2820.9561764177756,539.2761803667335,64.9466098464216
1188.7341884826333,547.4042897775448,222.8595270792484,3.4844517537205113,3685.461850855814,71.5133050599484,2.865498378018194,2835.460821018114,536.1754899645085,67.64310805459641
975.5346887476093,404.3427623706579,181.11906324783166,5.68306643385343,3269.1525342082155,62.522306447508214,2.446664332780171,2774.378445073257,483.05188198039053,50.15260210506807
1049.1745517677157,503.40484576771905,206.53641979349675,4.337795639029704,3188.837795320962,71.63443054946953,1.433601490866491,2803.4505724451947,527.9469258379843,58.47692881769543
990.2634929450309,469.7195891987373,147.15251697756224,4.153327773022854,4663.036666224447,75.32694426209305,4.50373208874482,2754.2892469454955,476.66674591292735,57.73935701127905
985.4521483132403,380.1084810508264,170.6751848399222,3.075414057528774,4836.7950841631155,68.12833073148037,4.132640116111611,2787.436065561647,439.21782822924587,66.97741755435516
911.0660842063598,563.5889959065473,223.24553465657075,3.4737956796663156,4299.576093528599,77.59675495882937,1.6724723903909005,2685.6832896769965,555.0438915222437,52.679695824832905
1082.8693001939691,539.2278064820784,168.8897795759821,5.581384356612677,3206.8682297209666,72.9736590671473,3.049042255505042,2781.1606167784726,547.539561010724,55.227746550900854
1050.8037069686584,497.5355503975277,153.66973979881627,4.665852190107342,3804.0544337764813,77.98497836578406,2.9494992316849795,2755.035184573162,457.9865237551338,61.17579634386628
915.4436253749968,555.1745187282726,174.131867087545,5.149548107009331,4457.878400210315,72.47010622494675,3.5003662107461144,2700.440252808953,526.4951845105447,56.80539475088402
983.5939392709835,560.1882602879407,224.23738786558278,3.8173816922706205,4559.641768020136,62.62575944009649,4.784747575965045,2696.8708623871476,544.7699818971251,58.237946687018024
1172.4797657899962,512.5088930145105,150.28120710563093,4.520988877824632,3236.4372445821773,66.19383422210379,3.3190857670499185,2837.7024729090404,490.7407662648481,58.63097579851594
971.8685672000918,551.1039985091016,126.06423897036157,2.99353443497283,3000.0614376907647,64.03589896504914,3.1608690671144744,2747.107946407174,526.9290191840255,46.739044143451586
943.4684616273669,509.2414385007851,206.80210304961713,4.8218433211339455,4424.27409176121,78.17652995433724,1.2012917317386558,2702.2399794188455,528.5289220323169,57.38228983799824
1046.835828083269,504.04223152809016,223.89673190621227,3.710405334813349,3713.1923519724114,75.20800134574965,1.2516299040720957,2801.7762464132393,542.6000889080323,58.13037956645446
1195.6951362331802,485.5834134645553,115.09562177853,3.7701820592589823,3508.9626632365207,73.52796737820012,1.7493871653071555,2899.3790966260517,480.11282776149307,67.32769493150433
972.6165814534502,525.8149918672924,135.9811169133917,4.597289298307526,3025.794939579051,66.01932639263244,1.1298830867669931,2745.085358880531,507.8871142383156,45.1665285209684
1101.6406642217635,347.5815315879221,121.29579846414909,5.745122485875706,4080.598813522999,63.68089544100427,3.9734115822800495,2835.6078512902864,396.8911222431872,69.06729585051455
1128.4858845986153,564.2612277596786,152.19121173732498,2.2560253864344837,4702.301470851964,75.12902175977824,3.8933212159758526,2850.6148164967617,530.5767616797907,62.38551251084755
971.2912631977199,561.5530583235695,167.5526468358119,5.29897294938803,4915.263292545176,69.48315891758159,1.5442249377265718,2707.9245764608554,546.7657915834066,57.400274408172734
1118.4649045835579,308.77418491036775,212.32395054449597,3.1695324416487725,4131.489901226579,64.51579104301258,4.344315603181124,2856.6094505746546,416.5791783832304,65.88790856673752
1010.334939815776,547.7450251694288,197.67213773225112,3.7756778180255113,4028.9226554797883,72.3324395633055,1.619144139384448,2752.8523999347826,545.7892521432408,55.95828111821761
1089.691749178074,338.6609602420336,193.13928512176466,2.087653315100036,3170.1127709784823,60.80667704276904,2.204702347989435,2864.1864372858454,412.4547057506109,50.16030890604081
1090.0589132282685,400.5356562777426,152.85624199144814,3.204184311337252,4097.745603085199,66.52340508256506,1.99590759664546,2834.5327672030166,427.2889117746576,62.63671968654411
1060.7324052224276,523.0524768874823,226.217132962714,4.010524970520522,3759.958157930789,69.3711398918227,2.489228394292191,2761.385505987916,535.2520067539876,55.73012088891152
927.0869310163225,348.22796881449244,170.6930751097247,2.224704309389756,4214.270561767154,62.95916668218812,2.0186550635598475,2755.674047530995,410.68821993114864,59.54951134527287
1150.5907486767715,545.3901072357187,246.86574070227317,3.9643829175326606,3777.4526957530934,79.6930895518168,2.9558037057538082,2794.10757498203,567.2325836463539,59.62770249972553
996.2340194915207,549.6402533873226,195.12132074436053,5.70844251543371,3480.5982469007336,64.18194729179228,2.6296315254187417,2719.0764071380004,560.975412065504,53.59504460912804
955.9555531199562,452.24032012825086,118.93971123467541,2.421572872431221,3189.930550456753,62.60706260086531,4.946277963117306,2754.7260098544466,465.9240931724078,54.76579780011602
912.2325424664292,301.91576151505006,201.4266343113151,5.057762912302017,3629.8368891777914,64.07069747773792,1.2237054005129027,2770.065907880774,404.8900812548057,61.24312145284164
